cloud
1 3 a E C C n O O O e O O O 0 | 6c 18f 18h 9d | Sr 0.11 Cu 0.63 Ni 0.26
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 24d 4a 32f 24e | Pr 0.24 Nd 0.55 Tm 0.21
1 3 a D D O b O O D c O O D 0 | 8f 4c | Mg 0.38 Zn 0.38 Pt 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 8c 4a | Te 0.25 Mo 0.5 Br 0.25
1 4 b O O O c O O O d O O O e O O O 0 | 3c 1a | W 0.75 Br 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4b 4d 4c | Sr 0.25 In 0.25 Cu 0.25 Ag 0.25
0 3 a O D D b O O O j O O O 0 | 2a 2b | Be 0.25 Ga 0.25 Sb 0.5
1 0 0 | 2i 1a 1b | Li 0.11 Fe 0.11 P 0.11 H 0.11 O 0.56
1 3 b O O O g O O O c O O O 0 | 2f 1a 1d 1b | Na 0.4 Ga 0.2 Fe 0.2 Te 0.2
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4d 4b 4c | Cd 0.5 Ag 0.25 Se 0.25
0 4 a D D D b O O O m O O O c D O F 0 | 4b 8d 4a | Sc 0.25 Ta 0.5 Bi 0.25
1 1 c O D D 0 | 2b 4e 2c | Li 0.1 Dy 0.2 V 0.1 O 0.6
1 2 a D D O c O O O 0 | 4i 8j | Pa 0.14 Sb 0.14 O 0.57 F 0.14
0 4 a D D D b O O O m O O O c D O F 0 | 8d 4b 4a | Ru 0.5 Se 0.25 Br 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4b 4d 4a | Ce 0.33 Mo 0.33 Au 0.33
1 3 b O O O g O O O c O O O 0 | 1d 2f 1b | Tc 0.25 Sn 0.5 Ru 0.25
1 2 b D O O c O O O 0 | 4k 2f 2b | Ba 0.6 N 0.4
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4b 4a 4d 4c | La 0.25 Mg 0.5 Te 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4a 4b | Rb 0.5 Lu 0.25 B 0.25
0 2 a D D O c O O O 0 | 2b 4c 2a | Er 0.06 Mg 0.18 Ge 0.24 P 0.12 Ir 0.41
1 2 a D D O c O O O 0 | 4i 2d 2b | Ac 0.5 Rh 0.25 Br 0.08 Cl 0.17
0 2 b O O D j D O O 0 | 4a | H 0.51 C 0.41 N 0.06 O 0.02
1 3 b O O O g O O O c O O O 0 | 4i 2e 1a 8r 4j 2g 2h | Ac 0.17 Mg 0.13 Tl 0.7
1 3 b O O O g O O O c O O O 0 | 2f 1d 1b 1a | Y 0.4 Nb 0.2 W 0.2 N 0.2
1 4 a D D D b O O O g O O O c O O O 0 | 8h 8j | Al 0.5 Tl 0.5
1 0 0 | 2i | Cu 0.02 Mo 0.08 H 0.22 C 0.24 N 0.04 O 0.39
1 1 c O D D 0 | 4e | Cr 0.02 H 0.58 C 0.32 S 0.02 N 0.05 O 0.02
0 3 b O O O m O O O j O O O 0 | 1c 2g 1d 1a 1b | Ca 0.1 Pr 0.2 Al 0.3 Pt 0.4
0 3 a D D D b O O O j O O O 0 | 2b 2a | Li 0.25 Mg 0.5 Ti 0.25
1 3 b O O O g O O O c O O O 0 | 1b 1a 2h 4i 1d | K 0.11 Na 0.11 Ag 0.22 Cl 0.56
1 2 a D D O c O O O 0 | 2b 2c 4i | Sn 0.25 Bi 0.25 Pd 0.5
0 3 a D D D b O O O j O O O 0 | 2a 2b | Al 0.5 Zn 0.25 Cd 0.25
1 2 a D D O c O O O 0 | 4i | Pr 0.4 Br 0.6
0 3 b O O O g O O O j O O O 0 | 1b 1a | Ta 0.25 Tl 0.5 Ni 0.25
0 3 a D D D b O O O m O O O 0 | 8g 2a 2c | Tb 0.36 Nd 0.57 Mg 0.07
1 2 a D D O c O O O 0 | 4i 4g | K 0.2 Cd 0.6 Rh 0.2
1 1 c O D D 0 | 4e | H 0.33 C 0.56 O 0.1
1 0 0 | 2i 1a 1b | Ni 0.05 H 0.56 C 0.26 S 0.05 Br 0.05 N 0.05
0 3 b O O O m O O O j O O O 0 | 1d 2g 1c 1a 1b | Na 0.1 Sr 0.2 Al 0.2 In 0.1 Au 0.4
0 2 a E C C n O O O 0 | 3a 9b | Ti 0.08 Mn 0.06 Sb 0.03 P 0.17 O 0.67
1 3 a E C C n O O O e O O O 0 | 3a 6c 3b | Y 0.25 Si 0.5 P 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4d 4b 4a 4c | Ta 0.25 Hg 0.25 B 0.5
1 2 a D D O c O O O 0 | 4i | U 0.17 Si 0.33 Pt 0.5
0 3 a D D O b O O O j O O O 0 | 2a 2b | Ba 0.25 Ta 0.5 Mo 0.25
1 3 b O O O g O O O c O O O 0 | 1b 2f 1d 1a | Mn 0.2 Cr 0.4 Sb 0.2 C 0.2
1 4 b O O O c O O O d O O O e O O O 0 | 1b 3d 1a | Tb 0.2 Sm 0.6 H 0.2
1 1 c O D D 0 | 4e | Na 0.05 Al 0.14 P 0.09 H 0.18 O 0.55
1 2 a D D O c O O D 0 | 8f 4e | Hf 0.67 Pt 0.11 N 0.22
0 3 a D D O b O O O j O O O 0 | 2a 2b | Ba 0.5 Be 0.25 B 0.25
0 1 j O O O 0 | 1b 1a | Be 0.12 Nb 0.06 Co 0.12 B 0.5 Mo 0.19
1 4 a D D D b O O O g O O O c O O O 0 | 2a 4d 4e | Ga 0.2 Si 0.4 Sn 0.4
1 2 a D D O c O O O 0 | 2c 4e 2d | Ti 0.25 Tl 0.5 Cr 0.25
1 1 c O O O 0 | 1c 1a 1e 1h | Ba 0.25 Cu 0.5 Re 0.25
0 4 a D D D b O O O m O O O j O O O 0 | 2c 2b 2a 2d | Zr 0.25 P 0.25 Cl 0.5
1 3 b O O O g O O O c O O O 0 | 1d 1a 1b 2f | Cr 0.2 Si 0.2 Sb 0.2 I 0.4
1 2 a D D O c O O O 0 | 4i 8j | K 0.14 Pu 0.14 I 0.14 Cl 0.57
0 3 a D D D b O O O j O O O 0 | 2b 2a | Sr 0.25 Mg 0.25 Cl 0.5
0 3 a O D D b O O O j O O O 0 | 2a 2b | Sb 0.5 W 0.25 Br 0.25
1 4 b O O O c O O O d O O O e O O O 0 | 1a 1b 3c | Nb 0.2 Ni 0.2 O 0.6
1 1 c O O O 0 | 1a 1g 1e 1f 2m 2n | Na 0.12 Pm 0.25 Y 0.12 S 0.5
1 2 a D D O c O O O 0 | 4i 2d 2b | Pm 0.17 Dy 0.25 Sc 0.08 Se 0.5
0 5 a D D D b O O O c O O O d O O O l O O O 0 | 6b 2a 8c | Ca 0.38 Cr 0.12 P 0.5
0 3 b O O O c D D O h D D O 1 B B O | 2b 2a | Tm 0.33 Br 0.33 F 0.33
1 1 c O O O 0 | 1e 1h 2m | Ge 0.25 Bi 0.25 Ir 0.5
0 2 a D D O j O O O 0 | 2a 4b | Ac 0.03 Sm 0.03 Ni 0.63 B 0.32
1 1 c O D D 0 | 4e | Tb 0.17 Sb 0.17 O 0.67
1 3 a D D O b O O O c O O O 0 | 4j 4g 4e 4i | Sc 0.6 Al 0.2 N 0.2
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2c 2b 2a | Cs 0.25 Mo 0.25 P 0.25 O 0.25
0 3 a D D O b O O O j O O O 0 | 2b 2a | Mg 0.25 Ga 0.25 Sb 0.5
1 3 b O O O g O O O c O O O 0 | 1b 1d 2f | Cr 0.25 Cd 0.25 Re 0.5
1 3 b O O O g O O O c O O O 0 | 1d 1c 2g | Zr 0.25 Ti 0.25 As 0.5
0 4 a D D D b O O O m O O O c D O F 0 | 4b 4a 8d | Li 0.25 Ca 0.25 Sb 0.5
1 3 b O O O g O O O c O O O 0 | 2f 1d 1b | Cu 0.75 S 0.25
1 3 a D D O b O O D c O O D 0 | 4c 4a 8f | Yb 0.17 Zr 0.17 Cu 0.17 S 0.5
1 0 0 | 2i | H 0.11 Au 0.02 C 0.49 N 0.02 O 0.07 F 0.29
1 3 a E C C n O O O e O O O 0 | 3b 3a 6c | Hf 0.25 Be 0.25 Bi 0.5
1 4 b O O O c O O O d O O O e O O O 0 | 3d 1a 1b | Zr 0.6 Mn 0.2 Mo 0.2
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4c 4d | Na 0.33 Ac 0.33 Ta 0.33
1 4 a D D D b O O O g O O O c O O O 0 | 2a 2b 4d | Sr 0.25 Se 0.25 Br 0.5
1 3 b O O O g O O O c O O O 0 | 1c 1d 2g | Li 0.25 Tl 0.25 Sn 0.5
0 2 a D D O j O O O 0 | 2a | Ba 0.25 In 0.25 Rh 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4c 16e | Li 0.17 Be 0.17 Se 0.67
1 5 a D D D b D O D c O D D d O O O e F B B 0 | 24c 24d 16a 96h | Y 0.15 Al 0.25 Se 0.6
1 4 a D D D b O O O g O O O c O O O 0 | 2b 2a 4d | Nd 0.25 Ho 0.25 Sc 0.5
1 4 b O O O c O O O d O O O e O O O 0 | 3d 1b 1a | Cs 0.6 Ge 0.2 W 0.2
1 4 a D D D b O O O g O O O c O O O 0 | 4e 2a 4d | Na 0.4 Li 0.2 Ge 0.4
1 3 b O O O g O O O c D D O 0 | 4h 2a 4g | Ba 0.4 Cu 0.2 Pt 0.4
0 0 0 | 1a | Cr 0.33 Ni 0.33 Se 0.33
0 0 0 | 1a | Li 0.5 Ni 0.17 C 0.33
0 4 a D D D b O O O g O O O j O O O 0 | 2a | Pa 0.33 Zn 0.33 Re 0.33
1 4 a D D D b O O O g O O O c O O O 0 | 4e 4d 2a | W 0.4 N 0.4 F 0.2
1 3 a E C C n O O O e O O O 0 | 6c 3b 3a | Mn 0.5 Be 0.25 Au 0.25
0 3 a D D O b O O D j O O D 0 | 8b 4a | Pa 0.3 Fe 0.1 N 0.6
1 1 c O D D 0 | 4e | P 0.02 H 0.36 W 0.02 C 0.47 S 0.04 O 0.09
1 3 a D D O b O D D c O D D 0 | 8f 8e 4a | Pr 0.22 Ga 0.33 Ge 0.44
1 2 a D D O c O O O 0 | 4i 2b | Tb 0.18 Sm 0.36 Ho 0.45
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 8c 4a | Rb 0.25 Pa 0.5 Zn 0.25
1 3 a E C C n O O O e O O O 0 | 6c 3a 18h 3b | Ca 0.17 Tm 0.08 Al 0.58 Cu 0.17
0 2 a D D O j O O O 0 | 4b 2a | Sm 0.73 Ag 0.18 Pt 0.09
1 4 a D D D b O O O g O O O c O O O 0 | 2a 4d 2b | Na 0.25 Ta 0.5 Ti 0.25
0 3 a D D O b O O O j O O O 0 | 2a 2b | Ti 0.5 Mn 0.25 Zn 0.25
1 4 b O O O c O O O d O O O e O O O 0 | 1a 1b 3d | Cr 0.2 Co 0.2 Pd 0.6
0 3 a D D D b O O O j O O O 0 | 2b 2a | Sc 0.25 Co 0.25 Bi 0.5
1 2 b D O D c O D O 0 | 4c | Te 0.5 Pt 0.25 I 0.25
1 1 c O D D 0 | 4e | Ni 0.02 H 0.43 C 0.38 N 0.07 Cl 0.01 O 0.1
1 1 c O O O 0 | 1f 1g 1a 1e 2n 2m | Na 0.25 Al 0.12 Ni 0.12 O 0.5
1 4 a D D D b O O O c O O O d O O O 0 | 2a 8c 6b 24g | K 0.05 Zn 0.35 Au 0.6
1 3 b O O O g O O O c O O O 0 | 1d 1b 1a 2f | Re 0.2 Mo 0.2 Rh 0.2 Se 0.4
0 3 a E C C n O O O k O O O 0 | 3a | Sr 0.25 Ca 0.25 Sn 0.5
1 3 b O O O g O O O c O O O 0 | 2f 1d 1b 1a | Rb 0.4 Hf 0.2 Zn 0.2 Cu 0.2
1 2 a D D O c O O O 0 | 4i 2c | La 0.44 Th 0.33 Co 0.22
1 3 a E C C n O O O e O O O 0 | 6c 3a 3b | Pm 0.5 Tc 0.25 O 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4a 4b | Sn 0.5 P 0.25 I 0.25
1 3 a E C C n O O O e O O O 0 | 3b 3a 6c | Al 0.25 Sb 0.25 Ir 0.5
0 3 n O O O i O O O e O O O 0 | 3g 3f 2c 1b | Sm 0.67 Sb 0.22 Au 0.11
1 2 a D D O c O O O 0 | 4h 2a 4i | Zr 0.4 Sc 0.2 Sb 0.4
0 3 a D D D b O O O j O O O 0 | 2b 2a | Cu 0.25 P 0.5 Cl 0.25
1 3 a E C C n O O O e O O O 0 | 6c 3a 3b | Sm 0.5 Tl 0.25 Cd 0.12 Rh 0.12
1 2 n O O O e O O O 0 | 1a 1b 2d 6i | Cs 0.08 Ac 0.08 Re 0.17 O 0.67
1 4 a D D D b O O O g O O O c O O D 0 | 8h 4a 4b 4c | Fe 0.6 As 0.2 N 0.2
1 4 a D D D b O O O g O O O c O O O 0 | 2a 4e 8g 2b | Ho 0.12 Tm 0.25 Zn 0.62
0 3 a D D O b O O O j O O O 0 | 2a 2b | Na 0.5 As 0.25 Au 0.25
1 2 b D O O c O O O 0 | 2c 2f 4j 4i 2e | Th 0.14 Ag 0.14 Br 0.71
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2c 2b 2a | La 0.2 Sn 0.4 Au 0.4
0 1 j O O O 0 | 1b 1a | Ta 0.25 Ti 0.5 Rh 0.25
1 0 0 | 2i | Tb 0.11 Ru 0.06 Rh 0.06 F 0.78
1 2 b O O O c O O O 0 | 1f 1a 1d 1g | Hf 0.25 Tl 0.5 Tc 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 16e 4d | Be 0.17 Co 0.67 Pb 0.17
1 3 a E C C n O O O e O O O 0 | 9d 3a 3b 9e 18h 6c | Eu 0.18 Ga 0.05 Pt 0.14 O 0.64
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 16e 4c | Li 0.17 Be 0.67 Br 0.17
0 1 c O O O 0 | 2e 1b 1c 1d 1a | Sc 0.22 Co 0.31 Si 0.44 Os 0.03
0 3 a D D D b O O O c O O O 0 | 2a 2c 4j 8k | La 0.12 Ho 0.12 Cu 0.25 S 0.5
1 3 a D D D b O D O c O D O 0 | 4a 4e 4d 8h 8i | Ce 0.43 As 0.57
1 3 a D D D b O O O c O O O 0 | 4g 2b 2c 8l 4i 2d | La 0.27 Pr 0.09 Nd 0.64
1 3 b O O O g O O O c O O O 0 | 1d 2f 1a 1b | Ta 0.2 Ni 0.4 Ge 0.2 O 0.2
0 5 a D D D b D D D g O D B c D O F h O D B 1 O B Z | 8d 4a 16h | Ce 0.43 Se 0.57
0 4 a D D D b O O O m O O O c D O F 0 | 8d 4a 4b | Y 0.5 S 0.25 O 0.25
0 2 a D D O j O O O 0 | 2a | Ga 0.25 Ni 0.5 B 0.25
0 2 b O O D j D O O 0 | 4a | Ba 0.12 Si 0.12 Se 0.75
1 1 c O D O 0 | 2e | Sm 0.5 Sb 0.17 S 0.17 N 0.17
1 1 c O D D 0 | 4e | H 0.48 Au 0.02 C 0.38 N 0.03 Cl 0.09
0 3 a D D D b O O O j O O O 0 | 2b 2a 4d | Y 0.25 I 0.25 Cl 0.5
1 3 a D D O b O O O c O O O 0 | 4i 4j 2a 2c | Nd 0.17 Dy 0.58 Er 0.25
0 2 n O O O k O O O 0 | 1a 1b 1c | Na 0.33 Zn 0.33 W 0.33
1 3 b O O O g O O O c O O O 0 | 1c 1d 2g | Zr 0.25 Cr 0.25 Ru 0.5
1 3 b O O O g O O O c O O O 0 | 1d 1b 1a 2f | Dy 0.2 Co 0.2 B 0.2 Rh 0.4
1 3 a E C C n O O O e O O O 0 | 3a 3b 6c | Ho 0.25 Co 0.25 B 0.5
1 3 b O O O g O O O c D D O 0 | 2a 4g 4h | Sr 0.2 Mg 0.4 Tl 0.4
1 0 0 | 2i | Ag 0.02 H 0.45 C 0.43 N 0.07 Cl 0.02
1 3 a E C C n O O O e O O O 0 | 6c 3b 3a | Rb 0.4 K 0.1 Cl 0.5
1 4 a D D D b O O O g O O O c O O O 0 | 4d 4e 2a | Sn 0.4 Hg 0.4 Se 0.2
1 3 a D D O b O O D c O O D 0 | 4c 8f | Pu 0.25 In 0.5 Os 0.25
0 3 a D D D b O O O j O O O 0 | 2a | V 0.33 Cd 0.33 Tc 0.33
0 3 a E C C n O O O k O O O 0 | 9b 3a | Yb 0.27 Co 0.27 Si 0.36 Ni 0.09
1 2 b D O D c O D O 0 | 4c | La 0.25 Np 0.25 Ru 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4c 4d 4b | Ti 0.25 Cr 0.25 Cu 0.25 Pt 0.25
0 1 j O O O 0 | 1b 1a | Li 0.33 Pr 0.25 Th 0.08 Pd 0.33
1 0 0 | 2i | Al 0.02 In 0.01 H 0.26 C 0.33 O 0.04 F 0.34
0 3 a D D O b O O O j O O O 0 | 2a 2b | Sc 0.5 Ge 0.25 As 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4d 4a 4c 4b | Ca 0.25 V 0.25 Cr 0.25 Au 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4b 4a 4d 4c | Ca 0.25 Hg 0.5 Mo 0.25
1 3 a D D D b O O O c O O O 0 | 8l 4h 4i 2a | Sm 0.67 Sn 0.22 Os 0.11
1 1 c O D D 0 | 4e | H 0.44 C 0.42 S 0.02 N 0.09 O 0.02
1 2 a D D O c O O O 0 | 4h 8j 4i | Cu 0.04 H 0.32 C 0.36 N 0.07 Cl 0.04 O 0.18
1 2 a E C C n O O O 0 | 3b 6c 3a 18f | Na 0.1 Th 0.2 Re 0.1 O 0.6
1 2 n O O O e O O O 0 | 2c 2d | Bi 0.5 Rh 0.5
1 3 a D D O b O O D c O O D 0 | 4c 4b | Cr 0.25 H 0.25 O 0.5
0 1 c O O O 0 | 1c 1b 1a 1d 2e | Gd 0.03 Y 0.08 Ho 0.11 Mo 0.11 O 0.67
0 3 b O O O m O O O j O O O 0 | 2g 1b 1d 1c | Ho 0.29 Cd 0.14 Sn 0.57
1 3 n O O O b O O D e O O O 0 | 4f 6h 2a | Hf 0.33 V 0.5 Tc 0.17
1 3 b O O O g O O O c O O O 0 | 1d 1c 2g | Al 0.25 Tc 0.25 Au 0.5
1 2 a D D O c O O O 0 | 4i 2b | Er 0.73 Tl 0.09 Bi 0.18
1 3 b O O O g O O O c O O O 0 | 1d 1b 2f 1a | Sr 0.2 Ti 0.2 Nb 0.4 Se 0.2
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4d 4a 4b | Pr 0.25 Y 0.25 In 0.25 Ag 0.25
0 3 a D D D b O O O j O O O 0 | 2a | Tl 0.33 Ga 0.33 W 0.33
1 4 a D D D b O O O g O O O c O O O 0 | 4e 2a 4c | Cs 0.29 Mo 0.14 F 0.57
1 0 0 | 2i | Cd 0.02 H 0.54 C 0.35 S 0.06 N 0.02
1 4 b O O O c O O O d O O O e O O O 0 | 3c 1a 1b | Ca 0.6 Sb 0.2 As 0.2
1 4 b O O O c O O O d O O O e O O O 0 | 3d 1b 1a | Tl 0.6 Pb 0.2 N 0.2
1 2 a D D O c O O O 0 | 2b 4e 2a | Tc 0.25 Hg 0.5 P 0.25
0 4 a O D D a D O D b O O O j O O O 0 | 4a | Mo 0.33 Pt 0.33 Cl 0.33
1 3 b O O O g O O O c O O O 0 | 1d 1b 2f | Ti 0.25 Ga 0.25 Sb 0.5
1 3 a D D O b O O O c O O O 0 | 2b 4k 2c | Na 0.25 P 0.5 Br 0.25
1 3 a E C C n O O O e O O O 0 | 3a 3b 6c | Mg 0.25 Hg 0.25 Mo 0.5
1 2 b O O O c O O O 0 | 1c 1e 1b 4v 2q 2r 1h | Ba 0.08 Nd 0.08 Ni 0.08 Pt 0.75
1 2 a D D O c O O O 0 | 4g 4h 2d 2a 8j 4i | La 0.17 Pm 0.25 Sm 0.08 Ho 0.5
1 3 a D D D b O O O c O O O 0 | 4i 2a 2d | Ac 0.33 Pd 0.17 Se 0.5
0 4 a D D D b O O O m O O O c D O F 0 | 8d 4b 4a | Sc 0.5 Fe 0.25 Ag 0.25
1 1 c O D D 0 | 4e | Cu 0.03 H 0.59 C 0.28 N 0.06 O 0.03
0 3 a D D D b O O O j O O O 0 | 2b 2a | Li 0.2 Ac 0.2 Ga 0.4 Ni 0.2
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 8c 4a | Fe 0.25 Cu 0.5 Tc 0.25
1 3 b O O O g O O O c D D O 0 | 2a 4h 4g | Zn 0.2 Sn 0.4 Ru 0.4
1 3 a D D D b O O O c O O O 0 | 4i 2a 4h 8l 2d | Dy 0.21 Co 0.14 B 0.64
1 2 a D D O c O O D 0 | 4d 8f | Cr 0.01 P 0.02 H 0.57 C 0.36 N 0.03 Cl 0.02
1 3 b O O O g O O O c O O O 0 | 1d 1b 1a 2f | Ba 0.2 Mg 0.2 Ti 0.2 Rh 0.4
0 4 a O D D a D O D b O O O j B B B 0 | 16b | Y 0.33 Ti 0.33 B 0.33
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4a 8c 4b | Tm 0.25 Pu 0.5 Ir 0.25
0 3 a E C C n O O O k O O O 0 | 3a | Mn 0.33 O 0.67
1 2 a D D O c O O O 0 | 4i 2b | Sc 0.73 Sn 0.18 Hg 0.09
1 2 a D D O c O O D 0 | 8f 4c | Co 0.02 H 0.46 C 0.46 N 0.01 O 0.06
1 1 c O O O 0 | 2m 2n | Tb 0.2 Ge 0.6 Pt 0.2
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4b 4c | Zr 0.33 Mo 0.33 N 0.33
1 5 a D D D b O O O c O O O d O O O e O O O 0 | 2a 8c | Ni 0.2 C 0.8
1 3 b O O O g O O O c D D O 0 | 2a 4g 4h | Pm 0.2 Sm 0.4 Y 0.4
1 3 b O O O g O O O c D D O 0 | 4h 2a 4g | Er 0.4 Si 0.2 Pd 0.4
1 1 c O D O 0 | 2e | Th 0.17 Zr 0.17 Cl 0.67
1 4 b O O O c O O O d O O O e D D D 0 | 6d 2a | Mn 0.75 Co 0.25
0 3 a D D D b O O O j O O O 0 | 2a 4d 2b 8e | Np 0.08 Zn 0.54 Ni 0.38
1 3 b O O O g O O O c O O O 0 | 2f 1b 1a 1d | K 0.4 Tc 0.2 Hg 0.2 H 0.2
1 2 a D D O c O O O 0 | 8j 4i 2a 2d | Nd 0.75 In 0.12 Os 0.12
0 2 a D D O j O O O 0 | 2a | Ca 0.5 Mo 0.25 W 0.25
0 3 a D D D b O O O j O O O 0 | 4d 2b 2a | Ca 0.75 Cl 0.25
1 3 a D D D b O O O c O O O 0 | 2d 4i 2b | Ta 0.25 Os 0.75
0 4 a D D D b O O O m O O O c D O F 0 | 8d 4a 4b | La 0.5 Bi 0.25 Te 0.25
1 3 a D D O b O D D c O D D 0 | 16g 4a 8f 8d | La 0.56 Ge 0.22 Pt 0.22
1 2 a D D O c O O O 0 | 2b 4i 2c | Y 0.25 Mg 0.5 Pb 0.25
0 2 a D D O j O O O 0 | 2a | Ba 0.25 La 0.25 Br 0.5
1 3 b O O O g O O O c O O O 0 | 1b 2f 1a 1d | Tl 0.2 Hg 0.4 Se 0.2 Br 0.2
1 2 a D D O c O O O 0 | 4h 2d 4g 2a 8j 4i | Na 0.25 Pr 0.17 Zr 0.08 Te 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4b 4d 4a 4c | Ba 0.5 Al 0.25 Tc 0.25
1 3 a D D D b O O O c O O O 0 | 8l 8m 8n 4g 4e 2c 2d | Ba 0.67 Cd 0.22 Au 0.11
1 1 c O D O 0 | 2e 4f | Ga 0.01 H 0.47 C 0.35 S 0.02 N 0.02 O 0.06 F 0.07
0 3 b O O O g D D D c D D D 0 | 8g | Na 0.02 Mg 0.01 Si 0.03 H 0.65 C 0.26 N 0.03
1 3 a D D O b O O O c O O O 0 | 4i 4j 2a 2d 8n 4l | Cr 0.17 Mo 0.33 W 0.5
1 0 0 | 2i | Zn 0.01 H 0.41 C 0.37 N 0.11 O 0.09
1 2 a D D O c O O O 0 | 4i 2a | Na 0.22 Ni 0.22 Mo 0.11 S 0.44
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2c 2b | Nd 0.2 Th 0.2 S 0.4 N 0.2
0 2 a D D O j O O O 0 | 2a | Ba 0.5 Al 0.5
0 3 b O O O g O O O j O O O 0 | 1a 1b | Be 0.25 Cr 0.25 Ru 0.5
0 1 c O D O 0 | 2a | Cu 0.06 H 0.31 C 0.12 S 0.06 N 0.06 O 0.38
1 1 c O D D 0 | 4e | Nd 0.01 P 0.03 H 0.44 C 0.33 N 0.04 O 0.14
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4a 4b 8c | Zr 0.25 Ge 0.25 As 0.5
0 2 b O O O j O O O 0 | 1d 1a 1b | Na 0.25 Si 0.25 P 0.5
1 3 n O O O b O O O e O O O 0 | 2c 6k 1a | Nd 0.22 Sm 0.67 Th 0.11
0 3 n O O C b O O O e O O C 0 | 3d 3c 6j | Eu 0.25 B 0.25 Pt 0.5
1 4 a D D D b O O O g O O O c O O O 0 | 4d 2a 4e | Na 0.4 Ca 0.2 Cl 0.4
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4b 4a 4d 4c | Pr 0.25 Dy 0.25 Tm 0.25 Ga 0.25
1 0 0 | 2i 1b 1d | Li 0.25 Mn 0.15 Co 0.1 O 0.5
1 3 a D D D b O O O c O O O 0 | 4i 2b 2d | Ti 0.5 Bi 0.25 Mo 0.25
1 1 c O O O 0 | 1g 2n 1c 2m 1d | Pr 0.09 Er 0.27 Tm 0.64
0 2 a E C C n O O O 0 | 3a 9b | K 0.1 Ac 0.2 Bi 0.1 O 0.6
1 0 0 | 1f 1d 2i | Mg 0.08 Ni 0.08 W 0.17 O 0.67
1 5 a D D D b O O O c O O O d O O O e O O O 0 | 8c 12e 12d 2a | Th 0.24 Ga 0.71 Ag 0.06
0 4 a D D D b O O O m O O O c D O F 0 | 4a 8d 4b | Sn 0.25 Au 0.5 F 0.25
1 3 a E C C n O O O e O O O 0 | 3b 3a 6c | Zr 0.25 Be 0.25 Te 0.5
1 4 a D D D b O O O g O O O c O O O 0 | 4e 2a | Ca 0.57 Ac 0.43
1 2 a D D O c O O O 0 | 4e 2d 2b 4f 2a 2c 8j 4i | Ca 0.09 Y 0.05 Cd 0.05 Ru 0.18 O 0.64
1 2 a D D O c O O O 0 | 2b 2c 4i | K 0.25 Be 0.25 B 0.5
1 4 a D D D b O O O g O O O c O O O 0 | 2b 4d 2a | Ta 0.25 Al 0.5 Cl 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 4a 8c | Ca 0.25 Mg 0.25 Pt 0.5
1 3 b O O O g O O O c D D O 0 | 4g 8j 2c 2a | U 0.2 Si 0.2 Ru 0.5 W 0.1
1 3 n O O O b O O O e O O O 0 | 1b 4h 1a | Ga 0.17 B 0.67 W 0.17
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 4a 8c | Ac 0.25 Ti 0.25 Ir 0.5
1 2 a D D O c O O O 0 | 2a 4h 4g 2d 8j 4i | La 0.08 Th 0.42 Sb 0.5
1 1 c O O O 0 | 1a 1h 1c 1e 2n 2m | Na 0.12 Sm 0.12 Bi 0.25 S 0.5
1 3 b O O O g O O O c O O O 0 | 2g 1a 2h 1d | La 0.5 Os 0.33 Pd 0.17
1 4 b O O O c O O O d O O O e O O O 0 | 1b 1a 3d | La 0.2 Mo 0.2 As 0.6
